id,recorded_at,security,total_bid,total_ask,diff_percent,ppl_dominance,total_bid_splits,total_ask_splits,top_bid_qty,top_bid_price,current_bid_price
35,"2026-01-06 10:22:39",SEMB.N0000,67697527,60045547,11.3000,-7.8100,295,345,34295083,0.600000,0.700000
36,"2026-01-06 10:22:39",CARG.N0000,1492,1337,10.3900,13.3300,17,13,101,766.500000,766.500000
37,"2026-01-06 10:22:39",TAJ.N0000,6270,5671,9.5500,-23.0800,10,16,2500,37.500000,39.500000
38,"2026-01-06 10:22:39",MDL.N0000,462268,420834,8.9600,-7.3200,19,22,363500,21.000000,23.600000
39,"2026-01-06 10:22:39",MFPE.N0000,486321,443160,8.8800,7.6900,49,42,141811,13.200000,13.700000
40,"2026-01-06 10:22:39",SFCL.N0000,523,482,7.8400,4.3500,12,11,20,1261.500000,1280.000000
41,"2026-01-06 10:22:39",CWM.N0000,15790,14683,7.0100,-6.2500,15,17,5005,159.000000,159.000000
42,"2026-01-06 10:22:39",TAFL.N0000,25378,23716,6.5500,6.6700,16,14,1500,660.000000,660.000000
43,"2026-01-06 10:22:39",LIOC.N0000,218961,205474,6.1600,7.4600,36,31,55126,128.500000,130.750000
44,"2026-01-06 10:22:39",CHOT.N0000,116098,109446,5.7300,0.0000,17,17,32000,42.000000,42.600000
45,"2026-01-06 10:22:39",SAMP.N0000,288594,276697,4.1200,31.0600,154,81,14366,148.500000,149.500000
46,"2026-01-06 10:22:39",ACL.N0000,735457,714487,2.8500,49.4400,133,45,96625,101.000000,102.750000
47,"2026-01-06 10:22:39",BIL.N0000,13441431,13261721,1.3400,31.5000,430,224,6212092,6.500000,6.700000
48,"2026-01-06 10:22:39",MSL.N0000,655,649,0.9200,0.0000,11,11,52,485.000000,500.000000
49,"2026-01-06 10:22:39",COOP.N0000,8589153,8548551,0.4700,-18.9200,135,198,3518943,4.400000,4.500000
50,"2026-01-06 10:22:39",ASIY.N0000,1072569,1084566,-1.1200,20.6100,79,52,229789,9.300000,10.000000
51,"2026-01-06 10:22:39",CCS.N0000,44046,44810,-1.7300,33.3300,38,19,6929,111.500000,111.750000
52,"2026-01-06 10:22:39",CALT.N0000,403041,411845,-2.1800,55.8000,141,40,18093,54.000000,54.400000
53,"2026-01-06 10:22:39",RGEM.N0000,10236,10642,-3.9700,-6.6700,14,16,1100,91.500000,92.100000
54,"2026-01-06 10:22:39",BFL.N0000,137897,145534,-5.5400,-17.3900,19,27,9382,91.500000,91.600000
55,"2026-01-06 10:22:39",COMB.N0000,211663,232947,-10.0600,13.5100,42,32,20000,208.750000,210.000000
56,"2026-01-06 10:22:39",PHAR.N0000,3835,4221,-10.0700,-13.3300,13,17,150,141.000000,141.000000
57,"2026-01-06 10:22:39",HARI.N0000,192,212,-10.4200,16.6700,14,10,20,4950.000000,4995.000000
58,"2026-01-06 10:22:39",DFCC.N0000,123177,137078,-11.2900,6.6700,40,35,4052,151.000000,152.750000
59,"2026-01-06 10:22:39",LOFC.N0000,7431079,8639945,-16.2700,18.7500,304,208,3144678,5.500000,5.800000
60,"2026-01-06 10:22:39",RHL.N0000,84703,98692,-16.5200,-10.3400,26,32,55122,50.000000,50.200000
61,"2026-01-06 10:22:39",SIGV.N0000,14363,16810,-17.0400,-10.0000,18,22,6170,140.000000,141.500000
62,"2026-01-06 10:22:39",LVEF.N0000,3054354,3688600,-20.7700,40.7100,159,67,1071911,10.000000,10.400000
63,"2026-01-06 10:22:39",PLC.N0000,209919,258203,-23.0000,48.7800,61,21,20300,24.700000,25.000000
64,"2026-01-06 10:22:39",MULL.N0000,1706722,2099595,-23.0200,5.6600,56,50,981189,2.000000,2.100000
65,"2026-01-06 10:22:39",NAMU.N0000,10684,13341,-24.8700,0.0000,13,13,1000,680.000000,702.000000
66,"2026-01-06 10:22:39",RFL.N0000,13036,16419,-25.9500,11.1100,15,12,5100,35.000000,37.200000
67,"2026-01-06 10:22:39",CTBL.N0000,141784,179889,-26.8800,41.0500,67,28,34840,8.900000,9.200000
68,"2026-01-06 10:22:39",HNB.X0000,50745,64978,-28.0500,40.9800,43,18,15387,320.000000,321.250000
69,"2026-01-06 10:22:39",CFVF.N0000,195208,252081,-29.1300,39.0600,89,39,50892,62.000000,62.700000
70,"2026-01-06 10:22:39",GUAR.N0000,28478,37583,-31.9700,-5.8800,16,18,2060,273.000000,277.250000
71,"2026-01-06 10:22:39",HPFL.N0000,78105,104469,-33.7500,9.0900,42,35,30292,13.500000,14.100000
